timestamp,open,high,low,close,volume
2024-07-16 11:45:00,63.935,63.935,63.91,63.915,9696
2024-07-16 11:46:00,63.92,63.93,63.885,63.895,15613
2024-07-16 11:47:00,63.89,63.89,63.875,63.88,17151
2024-07-16 11:48:00,63.885,63.895,63.88,63.885,9145
2024-07-16 11:49:00,63.89,63.89,63.875,63.875,5470
2024-07-16 11:50:00,63.875,63.88,63.87,63.875,5587
2024-07-16 11:51:00,63.87,63.889,63.855,63.88,20176
2024-07-16 11:52:00,63.88,63.88,63.87,63.875,7239
2024-07-16 11:53:00,63.871,63.88,63.855,63.86,6964
2024-07-16 11:54:00,63.86,63.86,63.85,63.855,3973
2024-07-16 11:55:00,63.855,63.855,63.855,63.855,2609
2024-07-16 11:56:00,63.855,63.86,63.85,63.855,4452
2024-07-16 11:57:00,63.855,63.865,63.85,63.865,10593
2024-07-16 11:58:00,63.865,63.91,63.865,63.895,13619
2024-07-16 11:59:00,63.89,63.9,63.89,63.9,3879
2024-07-16 12:00:00,63.9,63.92,63.895,63.915,17638
2024-07-16 12:01:00,63.915,63.92,63.895,63.895,8581
2024-07-16 12:02:00,63.89,63.905,63.875,63.88,25585
2024-07-16 12:03:00,63.885,63.905,63.88,63.905,15401
2024-07-16 12:04:00,63.905,63.909,63.89,63.89,4645
2024-07-16 12:05:00,63.895,63.935,63.89,63.935,11770
2024-07-16 12:06:00,63.935,63.955,63.935,63.955,16559
2024-07-16 12:07:00,63.952,63.975,63.95,63.975,5146
2024-07-16 12:08:00,63.975,64.005,63.973,64.001,30790
2024-07-16 12:09:00,64.005,64.005,63.95,63.95,18783
2024-07-16 12:10:00,63.955,63.97,63.951,63.955,4893
2024-07-16 12:11:00,63.955,63.955,63.935,63.95,11317
2024-07-16 12:12:00,63.945,63.945,63.93,63.935,16834
2024-07-16 12:13:00,63.935,63.945,63.93,63.931,10288
2024-07-16 12:14:00,63.935,63.945,63.935,63.945,3010
2024-07-16 12:15:00,63.94,63.98,63.93,63.974,22187
2024-07-16 12:16:00,63.975,63.985,63.96,63.985,14927
2024-07-16 12:17:00,63.985,64.015,63.985,64.015,11801
2024-07-16 12:18:00,64.015,64.025,64.015,64.015,4323
2024-07-16 12:19:00,64.01,64.02,64.01,64.015,2808
2024-07-16 12:20:00,64.015,64.02,63.995,64.005,51874
2024-07-16 12:21:00,64.0,64.0,63.98,63.995,8722
2024-07-16 12:22:00,63.995,64.005,63.99,64.005,31783
2024-07-16 12:23:00,64.005,64.02,64.005,64.015,8546
2024-07-16 12:24:00,64.018,64.02,63.99,63.995,23656
2024-07-16 12:25:00,63.995,64.01,63.975,63.985,15945
2024-07-16 12:26:00,63.985,64.015,63.985,64.015,9746
2024-07-16 12:27:00,64.01,64.015,64.01,64.015,5468
2024-07-16 12:28:00,64.02,64.02,63.965,63.965,20898
2024-07-16 12:29:00,63.97,64.005,63.97,64.005,16973
2024-07-16 12:30:00,64.001,64.02,64.0,64.015,8642
2024-07-16 12:31:00,64.01,64.055,64.01,64.055,31170
2024-07-16 12:32:00,64.053,64.075,64.05,64.075,6242
2024-07-16 12:33:00,64.07,64.08,64.065,64.07,4779
2024-07-16 12:34:00,64.065,64.08,64.062,64.08,16937
2024-07-16 12:35:00,64.075,64.1,64.075,64.09,12683
2024-07-16 12:36:00,64.095,64.11,64.09,64.095,15027
2024-07-16 12:37:00,64.095,64.1,64.08,64.1,7857
2024-07-16 12:38:00,64.095,64.095,64.09,64.095,8675
2024-07-16 12:39:00,64.09,64.09,64.07,64.08,10625
2024-07-16 12:40:00,64.075,64.08,64.07,64.08,6132
2024-07-16 12:41:00,64.075,64.08,64.07,64.08,13041
2024-07-16 12:42:00,64.075,64.075,64.07,64.075,4136
2024-07-16 12:43:00,64.075,64.095,64.065,64.065,17158
2024-07-16 12:44:00,64.06,64.096,64.06,64.095,11723
2024-07-16 12:45:00,64.095,64.1,64.083,64.085,7369
2024-07-16 12:46:00,64.085,64.11,64.085,64.105,12611
2024-07-16 12:47:00,64.105,64.125,64.1,64.125,11162
2024-07-16 12:48:00,64.13,64.13,64.113,64.115,13493
2024-07-16 12:49:00,64.115,64.14,64.115,64.135,10662
2024-07-16 12:50:00,64.135,64.14,64.12,64.13,7359
2024-07-16 12:51:00,64.125,64.13,64.125,64.125,3720
2024-07-16 12:52:00,64.13,64.13,64.12,64.12,7351
2024-07-16 12:53:00,64.12,64.125,64.06,64.06,16526
2024-07-16 12:54:00,64.065,64.065,64.05,64.055,7795
2024-07-16 12:55:00,64.055,64.11,64.05,64.11,15149
2024-07-16 12:56:00,64.11,64.11,64.1,64.11,4460
2024-07-16 12:57:00,64.115,64.15,64.115,64.15,6818
2024-07-16 12:58:00,64.142,64.16,64.142,64.155,11253
2024-07-16 12:59:00,64.155,64.165,64.155,64.165,4494
2024-07-16 13:00:00,64.17,64.17,64.16,64.165,3629
2024-07-16 13:01:00,64.17,64.17,64.15,64.15,6110
2024-07-16 13:02:00,64.16,64.17,64.155,64.155,5684
2024-07-16 13:03:00,64.155,64.17,64.155,64.165,4115
2024-07-16 13:04:00,64.165,64.17,64.153,64.155,7858
2024-07-16 13:05:00,64.153,64.153,64.144,64.144,4833
2024-07-16 13:06:00,64.14,64.15,64.14,64.15,11501
2024-07-16 13:07:00,64.16,64.16,64.136,64.145,10108
2024-07-16 13:08:00,64.14,64.15,64.14,64.14,1914
2024-07-16 13:09:00,64.14,64.145,64.13,64.135,4578
2024-07-16 13:10:00,64.135,64.14,64.13,64.135,3956
2024-07-16 13:11:00,64.14,64.15,64.135,64.14,9987
2024-07-16 13:12:00,64.144,64.145,64.115,64.125,14032
2024-07-16 13:13:00,64.125,64.13,64.09,64.09,11074
2024-07-16 13:14:00,64.09,64.09,64.065,64.08,9844
2024-07-16 13:15:00,64.075,64.075,64.035,64.041,10189
2024-07-16 13:16:00,64.045,64.05,64.035,64.04,6488
2024-07-16 13:17:00,64.04,64.04,64.03,64.03,4405
2024-07-16 13:18:00,64.03,64.03,64.02,64.025,3258
2024-07-16 13:19:00,64.025,64.025,63.99,63.995,7726
2024-07-16 13:20:00,63.99,64.005,63.99,63.995,10724
2024-07-16 13:21:00,63.995,64.01,63.98,64.005,15250
2024-07-16 13:22:00,64.005,64.005,63.99,63.995,5757
2024-07-16 13:23:00,63.995,63.995,63.983,63.988,2860
2024-07-16 13:24:00,63.985,63.99,63.97,63.97,4035
2024-07-16 13:25:00,63.97,63.97,63.945,63.955,8050
2024-07-16 13:26:00,63.955,63.96,63.945,63.945,8648
2024-07-16 13:27:00,63.945,63.945,63.94,63.945,4123
2024-07-16 13:28:00,63.945,63.95,63.94,63.95,11630
2024-07-16 13:29:00,63.95,63.975,63.95,63.97,11629
2024-07-16 13:30:00,63.965,64.0,63.96,63.995,12488
2024-07-16 13:31:00,63.993,64.02,63.993,64.01,12738
2024-07-16 13:32:00,64.02,64.03,64.011,64.02,15334
2024-07-16 13:33:00,64.03,64.065,64.03,64.06,12337
2024-07-16 13:34:00,64.07,64.07,64.045,64.045,10177
2024-07-16 13:35:00,64.045,64.045,64.03,64.035,5374
2024-07-16 13:36:00,64.038,64.05,64.025,64.03,10029
2024-07-16 13:37:00,64.03,64.037,64.03,64.035,3829
2024-07-16 13:38:00,64.035,64.04,64.031,64.035,3729
2024-07-16 13:39:00,64.035,64.04,64.035,64.035,7412
2024-07-16 13:40:00,64.035,64.04,64.03,64.035,3453
2024-07-16 13:41:00,64.03,64.03,64.01,64.015,8069
2024-07-16 13:42:00,64.02,64.03,64.01,64.025,8398
2024-07-16 13:43:00,64.025,64.025,64.015,64.02,4555
2024-07-16 13:44:00,64.02,64.035,64.02,64.033,8327
2024-07-16 13:45:00,64.035,64.04,64.034,64.034,4480
2024-07-16 13:46:00,64.035,64.06,64.025,64.055,11863
2024-07-16 13:47:00,64.06,64.08,64.051,64.08,5699
2024-07-16 13:48:00,64.08,64.08,64.07,64.075,3204
2024-07-16 13:49:00,64.075,64.088,64.075,64.088,5304
2024-07-16 13:50:00,64.081,64.085,64.07,64.085,15250
2024-07-16 13:51:00,64.085,64.095,64.08,64.095,8842
2024-07-16 13:52:00,64.1,64.1,64.09,64.095,2627
2024-07-16 13:53:00,64.095,64.128,64.092,64.125,8402
2024-07-16 13:54:00,64.122,64.14,64.122,64.135,10259
2024-07-16 13:55:00,64.135,64.135,64.12,64.125,13742
2024-07-16 13:56:00,64.13,64.148,64.125,64.145,9377
2024-07-16 13:57:00,64.145,64.15,64.1,64.11,27623
2024-07-16 13:58:00,64.115,64.125,64.105,64.105,16744
2024-07-16 13:59:00,64.105,64.11,64.1,64.105,5114
2024-07-16 14:00:00,64.1,64.1,64.07,64.075,24562
2024-07-16 14:01:00,64.075,64.087,64.06,64.065,16174
2024-07-16 14:02:00,64.06,64.075,64.05,64.075,23866
2024-07-16 14:03:00,64.075,64.08,64.07,64.075,5284
2024-07-16 14:04:00,64.075,64.085,64.072,64.085,6588
2024-07-16 14:05:00,64.085,64.105,64.085,64.105,10223
2024-07-16 14:06:00,64.105,64.105,64.085,64.085,8454
2024-07-16 14:07:00,64.085,64.09,64.08,64.08,3642
2024-07-16 14:08:00,64.085,64.095,64.085,64.095,10651
2024-07-16 14:09:00,64.095,64.1,64.085,64.095,12859
2024-07-16 14:10:00,64.095,64.1,64.093,64.095,3127
2024-07-16 14:11:00,64.09,64.11,64.09,64.105,9074
2024-07-16 14:12:00,64.105,64.115,64.105,64.115,6679
2024-07-16 14:13:00,64.115,64.115,64.1,64.105,16660
2024-07-16 14:14:00,64.105,64.11,64.09,64.09,9885
2024-07-16 14:15:00,64.095,64.095,64.08,64.08,7623
2024-07-16 14:16:00,64.08,64.09,64.07,64.085,11230
2024-07-16 14:17:00,64.087,64.095,64.085,64.09,7708
2024-07-16 14:18:00,64.095,64.095,64.07,64.095,13221
2024-07-16 14:19:00,64.1,64.1,64.081,64.085,7984
2024-07-16 14:20:00,64.085,64.11,64.085,64.095,9594
2024-07-16 14:21:00,64.1,64.115,64.095,64.095,22431
2024-07-16 14:22:00,64.095,64.105,64.095,64.105,5712
2024-07-16 14:23:00,64.105,64.105,64.102,64.105,6553
2024-07-16 14:24:00,64.105,64.115,64.09,64.09,21215
2024-07-16 14:25:00,64.095,64.095,64.075,64.075,11131
2024-07-16 14:26:00,64.08,64.08,64.06,64.065,5234
2024-07-16 14:27:00,64.065,64.07,64.06,64.065,4243
2024-07-16 14:28:00,64.069,64.07,64.05,64.07,9599
2024-07-16 14:29:00,64.06,64.06,64.02,64.04,17484
2024-07-16 14:30:00,64.035,64.04,64.025,64.035,11021
2024-07-16 14:31:00,64.035,64.04,64.025,64.035,9870
2024-07-16 14:32:00,64.035,64.045,64.03,64.04,9596
2024-07-16 14:33:00,64.04,64.068,64.03,64.065,14582
2024-07-16 14:34:00,64.065,64.069,64.062,64.065,3789
2024-07-16 14:35:00,64.065,64.065,64.05,64.055,8718
2024-07-16 14:36:00,64.059,64.07,64.055,64.065,10917
2024-07-16 14:37:00,64.06,64.067,64.06,64.065,5124
2024-07-16 14:38:00,64.065,64.07,64.06,64.065,7467
2024-07-16 14:39:00,64.064,64.07,64.06,64.065,7121
2024-07-16 14:40:00,64.07,64.08,64.06,64.065,15258
2024-07-16 14:41:00,64.065,64.07,64.03,64.03,24584
2024-07-16 14:42:00,64.035,64.055,64.035,64.055,21134
2024-07-16 14:43:00,64.055,64.065,64.051,64.055,12534
2024-07-16 14:44:00,64.055,64.06,64.05,64.056,7220
2024-07-16 14:45:00,64.05,64.051,64.03,64.035,12747
2024-07-16 14:46:00,64.03,64.049,64.02,64.04,23531
2024-07-16 14:47:00,64.04,64.04,64.03,64.035,8601
2024-07-16 14:48:00,64.035,64.035,64.02,64.028,11794
2024-07-16 14:49:00,64.027,64.04,64.02,64.035,7580
2024-07-16 14:50:00,64.035,64.04,64.03,64.035,6253
2024-07-16 14:51:00,64.035,64.06,64.035,64.055,21956
2024-07-16 14:52:00,64.055,64.055,64.05,64.055,4592
2024-07-16 14:53:00,64.06,64.07,64.055,64.065,9592
2024-07-16 14:54:00,64.065,64.075,64.06,64.075,12824
2024-07-16 14:55:00,64.08,64.12,64.075,64.118,10270
2024-07-16 14:56:00,64.115,64.12,64.095,64.115,25506
2024-07-16 14:57:00,64.115,64.14,64.115,64.115,20578
2024-07-16 14:58:00,64.115,64.13,64.11,64.13,10965
2024-07-16 14:59:00,64.125,64.14,64.125,64.135,6940
2024-07-16 15:00:00,64.135,64.15,64.13,64.145,9550
2024-07-16 15:01:00,64.14,64.185,64.14,64.185,19559
2024-07-16 15:02:00,64.185,64.2,64.18,64.185,15873
2024-07-16 15:03:00,64.185,64.19,64.17,64.18,14998
2024-07-16 15:04:00,64.185,64.205,64.185,64.195,20584
2024-07-16 15:05:00,64.195,64.21,64.19,64.195,18938
2024-07-16 15:06:00,64.19,64.2,64.18,64.195,11061
2024-07-16 15:07:00,64.195,64.2,64.19,64.195,8871
2024-07-16 15:08:00,64.195,64.205,64.195,64.205,11908
2024-07-16 15:09:00,64.205,64.217,64.2,64.217,8110
2024-07-16 15:10:00,64.215,64.215,64.19,64.205,14232
2024-07-16 15:11:00,64.209,64.215,64.2,64.215,9424
2024-07-16 15:12:00,64.219,64.22,64.21,64.215,7204
2024-07-16 15:13:00,64.215,64.235,64.21,64.235,23879
2024-07-16 15:14:00,64.239,64.239,64.22,64.225,14667
2024-07-16 15:15:00,64.225,64.23,64.21,64.225,14331
2024-07-16 15:16:00,64.225,64.23,64.215,64.23,36342
2024-07-16 15:17:00,64.225,64.24,64.22,64.235,13332
2024-07-16 15:18:00,64.24,64.25,64.24,64.245,8532
2024-07-16 15:19:00,64.25,64.25,64.24,64.245,8472
2024-07-16 15:20:00,64.245,64.25,64.229,64.229,25188
2024-07-16 15:21:00,64.22,64.24,64.22,64.23,18680
2024-07-16 15:22:00,64.23,64.25,64.23,64.24,12465
2024-07-16 15:23:00,64.235,64.245,64.23,64.235,16379
2024-07-16 15:24:00,64.235,64.25,64.235,64.245,11186
2024-07-16 15:25:00,64.245,64.25,64.24,64.245,11056
2024-07-16 15:26:00,64.245,64.26,64.24,64.26,30647
2024-07-16 15:27:00,64.26,64.28,64.26,64.275,17854
2024-07-16 15:28:00,64.28,64.29,64.272,64.285,22472
2024-07-16 15:29:00,64.289,64.289,64.27,64.275,18993
2024-07-16 15:30:00,64.27,64.29,64.26,64.29,22184
2024-07-16 15:31:00,64.29,64.295,64.28,64.285,21182
2024-07-16 15:32:00,64.285,64.29,64.28,64.285,19617
2024-07-16 15:33:00,64.285,64.29,64.27,64.29,23278
2024-07-16 15:34:00,64.29,64.3,64.285,64.295,13569
2024-07-16 15:35:00,64.295,64.31,64.29,64.295,60174
2024-07-16 15:36:00,64.295,64.3,64.28,64.285,17294
2024-07-16 15:37:00,64.285,64.3,64.285,64.295,15666
2024-07-16 15:38:00,64.295,64.3,64.29,64.3,25257
2024-07-16 15:39:00,64.295,64.3,64.29,64.295,20005
2024-07-16 15:40:00,64.295,64.3,64.29,64.295,15995
2024-07-16 15:41:00,64.29,64.295,64.25,64.26,217490
2024-07-16 15:42:00,64.26,64.28,64.25,64.27,32320
2024-07-16 15:43:00,64.265,64.27,64.26,64.265,7938
2024-07-16 15:44:00,64.265,64.265,64.23,64.235,27830
2024-07-16 15:45:00,64.24,64.24,64.21,64.21,40519
2024-07-16 15:46:00,64.215,64.22,64.2,64.215,39105
2024-07-16 15:47:00,64.215,64.23,64.21,64.215,32260
2024-07-16 15:48:00,64.215,64.255,64.215,64.245,46874
2024-07-16 15:49:00,64.245,64.245,64.22,64.225,31992
2024-07-16 15:50:00,64.23,64.26,64.225,64.255,56851
2024-07-16 15:51:00,64.25,64.26,64.24,64.26,46331
2024-07-16 15:52:00,64.255,64.26,64.23,64.245,88493
2024-07-16 15:53:00,64.245,64.26,64.24,64.255,61249
2024-07-16 15:54:00,64.255,64.285,64.25,64.255,66808
2024-07-16 15:55:00,64.25,64.26,64.24,64.245,70188
2024-07-16 15:56:00,64.245,64.265,64.24,64.265,68221
2024-07-16 15:57:00,64.265,64.27,64.22,64.245,104268
2024-07-16 15:58:00,64.245,64.28,64.23,64.275,147321
2024-07-16 15:59:00,64.28,64.3,64.24,64.295,224996
2024-07-16 16:00:00,64.295,64.295,64.154,64.27,4380402
2024-07-16 16:01:00,64.231,64.28,64.23,64.27,12728
2024-07-16 16:02:00,64.27,64.28,64.23,64.232,13393
2024-07-16 16:03:00,64.27,64.279,64.23,64.261,81681
2024-07-16 16:04:00,64.261,64.279,64.26,64.261,62957
2024-07-16 16:05:00,64.261,64.31,64.26,64.261,3637
2024-07-16 16:06:00,64.261,64.299,64.26,64.261,60
2024-07-16 16:07:00,64.28,64.3,64.261,64.261,2216
2024-07-16 16:08:00,64.261,64.299,64.26,64.271,58
2024-07-16 16:09:00,64.3,64.3,64.271,64.299,11
2024-07-16 16:10:00,64.27,64.299,64.27,64.3,2083280
2024-07-16 16:11:00,64.3,64.3,64.28,64.29,9
2024-07-16 16:12:00,64.28,64.28,64.28,64.281,14
2024-07-16 16:13:00,64.29,64.299,64.27,64.27,382
2024-07-16 16:14:00,64.27,64.28,64.27,64.27,7
2024-07-16 16:15:00,64.27,64.28,64.27,64.27,22
2024-07-16 16:16:00,64.27,64.28,64.27,64.28,6
2024-07-16 16:17:00,64.27,64.28,64.27,64.27,23
2024-07-16 16:18:00,64.275,64.28,64.27,64.27,8
2024-07-16 16:19:00,64.27,64.28,64.27,64.27,22
2024-07-16 16:20:00,64.27,64.28,64.27,64.27,33719
2024-07-16 16:21:00,64.27,64.28,64.27,64.28,16
2024-07-16 16:22:00,64.27,64.28,64.27,64.27,7817
2024-07-16 16:23:00,64.27,64.28,64.27,64.27,13
2024-07-16 16:24:00,64.28,64.28,64.27,64.27,20
2024-07-16 16:25:00,64.27,64.28,64.27,64.28,52
2024-07-16 16:26:00,64.27,64.28,64.27,64.27,328
2024-07-16 16:27:00,64.28,64.28,64.27,64.27,35
2024-07-16 16:28:00,64.27,64.28,64.27,64.27,14
2024-07-16 16:29:00,64.27,64.28,64.27,64.27,65
2024-07-16 16:30:00,64.28,64.28,64.27,64.27,12
2024-07-16 16:31:00,64.27,64.28,64.27,64.27,15
2024-07-16 16:32:00,64.27,64.28,64.27,64.27,24
2024-07-16 16:33:00,64.27,64.28,64.27,64.27,18
2024-07-16 16:34:00,64.27,64.28,64.27,64.27,10
2024-07-16 16:35:00,64.27,64.28,64.27,64.28,16
2024-07-16 16:36:00,64.27,64.28,64.27,64.27,11
2024-07-16 16:37:00,64.27,64.28,64.27,64.27,16
2024-07-16 16:38:00,64.27,64.28,64.27,64.275,64
2024-07-16 16:39:00,64.27,64.28,64.27,64.275,59
2024-07-16 16:40:00,64.27,64.28,64.27,64.28,95
2024-07-16 16:41:00,64.27,64.28,64.27,64.27,938
2024-07-16 16:42:00,64.27,64.28,64.27,64.27,12
2024-07-16 16:43:00,64.28,64.28,64.27,64.28,13
2024-07-16 16:44:00,64.27,64.28,64.27,64.27,16
2024-07-16 16:45:00,64.28,64.28,64.27,64.275,23
2024-07-16 16:46:00,64.27,64.28,64.27,64.27,77
2024-07-16 16:47:00,64.27,64.28,64.27,64.27,13
2024-07-16 16:48:00,64.27,64.28,64.27,64.27,15
2024-07-16 16:49:00,64.27,64.28,64.27,64.27,11
2024-07-16 16:50:00,64.27,64.28,64.27,64.27,12
2024-07-16 16:51:00,64.27,64.3,64.27,64.28,1575
2024-07-16 16:52:00,64.3,64.3,64.27,64.29,39
2024-07-16 16:53:00,64.271,64.29,64.27,64.271,20
2024-07-16 16:54:00,64.271,64.29,64.271,64.271,15
2024-07-16 16:55:00,64.271,64.289,64.27,64.271,15
2024-07-16 16:56:00,64.271,64.289,64.27,64.271,306146
2024-07-16 16:57:00,64.271,64.289,64.27,64.271,20
2024-07-16 16:58:00,64.271,64.289,64.27,64.271,11
2024-07-16 16:59:00,64.29,64.289,64.27,64.271,67
2024-07-16 17:00:00,64.271,64.289,64.27,64.29,11
2024-07-16 17:01:00,64.271,64.289,64.271,64.271,7
2024-07-16 17:02:00,64.271,64.29,64.27,64.271,15
2024-07-16 17:03:00,64.271,64.29,64.27,64.271,9
2024-07-16 17:04:00,64.271,64.29,64.27,64.271,41
2024-07-16 17:05:00,64.271,64.289,64.27,64.271,19
2024-07-16 17:06:00,64.271,64.289,64.27,64.271,8
2024-07-16 17:07:00,64.271,64.27,64.271,64.271,5
2024-07-16 17:08:00,64.29,64.289,64.27,64.271,12
2024-07-16 17:09:00,64.271,64.29,64.27,64.271,9
2024-07-16 17:10:00,64.29,64.29,64.271,64.271,10
2024-07-16 17:11:00,64.28,64.289,64.27,64.271,17
2024-07-16 17:12:00,64.27,64.29,64.27,64.28,1035
2024-07-16 17:13:00,64.27,64.28,64.27,64.27,11
2024-07-16 17:14:00,64.271,64.3,64.27,64.271,39
2024-07-16 17:15:00,64.299,64.299,64.27,64.271,13
2024-07-16 17:16:00,64.27,64.299,64.27,64.271,35
2024-07-16 17:17:00,64.299,64.299,64.271,64.299,13
2024-07-16 17:18:00,64.271,64.3,64.27,64.285,17
2024-07-16 17:19:00,64.271,64.3,64.271,64.271,9
2024-07-16 17:20:00,64.285,64.299,64.27,64.281,108
2024-07-16 17:21:00,64.281,64.3,64.28,64.3,922
2024-07-16 17:22:00,64.29,64.3,64.29,64.29,9
2024-07-16 17:23:00,64.3,64.3,64.29,64.29,7
2024-07-16 17:24:00,64.29,64.3,64.29,64.29,64
2024-07-16 17:25:00,64.29,64.3,64.281,64.3,166
2024-07-16 17:26:00,64.3,64.3,64.28,64.281,568
2024-07-16 17:27:00,64.3,64.3,64.28,64.3,31
2024-07-16 17:28:00,64.281,64.299,64.281,64.281,10
2024-07-16 17:29:00,64.285,64.299,64.27,64.299,17
2024-07-16 17:30:00,64.271,64.299,64.271,64.299,8
2024-07-16 17:31:00,64.271,64.299,64.271,64.271,53
2024-07-16 17:32:00,64.271,64.299,64.27,64.271,38
2024-07-16 17:33:00,64.299,64.3,64.271,64.271,22
2024-07-16 17:34:00,64.271,64.299,64.27,64.299,48
2024-07-16 17:35:00,64.271,64.299,64.27,64.271,26
2024-07-16 17:36:00,64.299,64.299,64.271,64.271,10
2024-07-16 17:37:00,64.271,64.3,64.27,64.29,13
2024-07-16 17:38:00,64.271,64.3,64.27,64.271,67
2024-07-16 17:39:00,64.271,64.299,64.271,64.271,9
2024-07-16 17:40:00,64.299,64.299,64.271,64.271,6
2024-07-16 17:41:00,64.271,64.299,64.271,64.271,9
2024-07-16 17:42:00,64.271,64.299,64.27,64.271,47
2024-07-16 17:43:00,64.299,64.299,64.27,64.299,26
2024-07-16 17:44:00,64.271,64.299,64.271,64.271,13
2024-07-16 17:45:00,64.271,64.299,64.271,64.299,15
2024-07-16 17:46:00,64.271,64.3,64.27,64.271,212
2024-07-16 17:47:00,64.271,64.3,64.271,64.271,18
2024-07-16 17:48:00,64.271,64.299,64.271,64.271,15
2024-07-16 17:49:00,64.271,64.3,64.27,64.271,35
2024-07-16 17:50:00,64.271,64.3,64.271,64.271,14
2024-07-16 17:51:00,64.28,64.299,64.27,64.271,31
2024-07-16 17:52:00,64.285,64.299,64.27,64.271,15
2024-07-16 17:53:00,64.271,64.299,64.271,64.299,11
2024-07-16 17:54:00,64.271,64.3,64.271,64.299,22
2024-07-16 17:55:00,64.271,64.299,64.27,64.285,13
2024-07-16 17:56:00,64.271,64.299,64.27,64.271,21
2024-07-16 17:57:00,64.271,64.299,64.271,64.271,11
2024-07-16 17:58:00,64.271,64.299,64.271,64.271,11
2024-07-16 17:59:00,64.271,64.299,64.271,64.29,13
2024-07-16 18:00:00,64.271,64.3,64.271,64.271,26
2024-07-16 18:01:00,64.271,64.299,64.271,64.271,10
2024-07-16 18:02:00,64.271,64.299,64.27,64.271,12
2024-07-16 18:03:00,64.299,64.299,64.271,64.299,11
2024-07-16 18:04:00,64.271,64.3,64.27,64.27,26
2024-07-16 18:05:00,64.271,64.3,64.27,64.271,18
2024-07-16 18:06:00,64.299,64.299,64.27,64.29,19
2024-07-16 18:07:00,64.271,64.299,64.27,64.285,43
2024-07-16 18:08:00,64.299,64.299,64.27,64.299,28
2024-07-16 18:09:00,64.285,64.299,64.27,64.271,14
2024-07-16 18:10:00,64.271,64.299,64.271,64.299,7
2024-07-16 18:11:00,64.271,64.299,64.271,64.271,10
2024-07-16 18:12:00,64.271,64.299,64.27,64.271,14
2024-07-16 18:13:00,64.271,64.3,64.271,64.299,131
2024-07-16 18:14:00,64.271,64.299,64.27,64.299,52
2024-07-16 18:15:00,64.271,64.3,64.271,64.271,17
2024-07-16 18:16:00,64.299,64.3,64.27,64.271,46
2024-07-16 18:17:00,64.271,64.299,64.271,64.271,11
2024-07-16 18:18:00,64.299,64.299,64.271,64.299,12
2024-07-16 18:19:00,64.271,64.299,64.27,64.271,12
2024-07-16 18:20:00,64.271,64.299,64.271,64.271,14
2024-07-16 18:21:00,64.271,64.3,64.271,64.271,16
2024-07-16 18:22:00,64.271,64.299,64.271,64.271,10
2024-07-16 18:23:00,64.271,64.299,64.271,64.271,11
2024-07-16 18:24:00,64.28,64.299,64.27,64.271,16
2024-07-16 18:25:00,64.271,64.299,64.271,64.271,10
2024-07-16 18:26:00,64.271,64.3,64.271,64.285,13
2024-07-16 18:27:00,64.271,64.299,64.27,64.271,13
2024-07-16 18:28:00,64.271,64.3,64.271,64.3,13
2024-07-16 18:29:00,64.271,64.299,64.27,64.271,33
2024-07-16 18:30:00,64.27,64.299,64.27,64.271,2083184
2024-07-16 18:31:00,64.271,64.3,64.271,64.271,24
2024-07-16 18:32:00,64.299,64.299,64.27,64.271,12
2024-07-16 18:33:00,64.271,64.299,64.27,64.271,13
2024-07-16 18:34:00,64.271,64.299,64.271,64.271,11
2024-07-16 18:35:00,64.271,64.296,64.154,64.154,295
2024-07-16 18:36:00,64.296,64.296,64.154,64.154,11
2024-07-16 18:37:00,64.154,64.296,64.15,64.154,16
2024-07-16 18:38:00,64.154,64.296,64.15,64.154,21
2024-07-16 18:39:00,64.154,64.296,64.15,64.296,8
2024-07-16 18:40:00,64.154,64.3,64.154,64.154,11
2024-07-16 18:41:00,64.225,64.296,64.15,64.296,17
2024-07-16 18:42:00,64.154,64.3,64.154,64.154,16
2024-07-16 18:43:00,64.154,64.296,64.15,64.154,13
2024-07-16 18:44:00,64.296,64.296,64.15,64.154,15
2024-07-16 18:45:00,64.154,64.3,64.154,64.154,44
2024-07-16 18:46:00,64.3,64.3,64.154,64.154,1013
2024-07-16 18:47:00,64.154,64.296,64.15,64.15,11
2024-07-16 18:48:00,64.154,64.3,64.154,64.154,14
2024-07-16 18:49:00,64.154,64.296,64.154,64.296,10
2024-07-16 18:50:00,64.154,64.3,64.154,64.154,13
2024-07-16 18:51:00,64.296,64.296,64.15,64.154,39
2024-07-16 18:52:00,64.154,64.3,64.154,64.154,15
2024-07-16 18:53:00,64.154,64.296,64.154,64.154,80
2024-07-16 18:54:00,64.154,64.296,64.154,64.154,12
2024-07-16 18:55:00,64.154,64.3,64.154,64.3,46
2024-07-16 18:56:00,64.296,64.296,64.15,64.225,17
2024-07-16 18:57:00,64.154,64.296,64.154,64.154,11
2024-07-16 18:58:00,64.154,64.3,64.154,64.154,34
2024-07-16 18:59:00,64.296,64.296,64.154,64.28,50
2024-07-16 19:00:00,64.27,64.296,64.15,64.15,2083183
2024-07-16 19:01:00,64.296,64.296,64.15,64.154,15
2024-07-16 19:02:00,64.154,64.296,64.15,64.225,14
2024-07-16 19:03:00,64.154,64.296,64.154,64.154,11
2024-07-16 19:04:00,64.154,64.3,64.154,64.154,12
2024-07-16 19:05:00,64.154,64.3,64.154,64.154,120
2024-07-16 19:06:00,64.154,64.3,64.15,64.154,15
